image,label,prompt,response,final_pred,expert_clip,expert_meme,expert_nlp
img/10749.png,1,P_HEURISTIC,1,1,0,1,0
img/25149.png,1,P_DEMOCRACY,1,1,1,1,0
img/25149.png,1,P_COT,0,0,1,1,0
img/25149.png,1,P_HEURISTIC,1,1,1,1,0
img/87520.png,1,P_DEMOCRACY,1,1,0,0,0
img/87520.png,1,P_COT,1,1,0,0,0
img/87520.png,1,P_HEURISTIC,1,1,0,0,0
img/89071.png,1,P_DEMOCRACY,1,1,1,1,1
img/89071.png,1,P_COT,0,0,1,1,1
img/89071.png,1,P_HEURISTIC,1,1,1,1,1
img/09563.png,1,P_DEMOCRACY,1,1,1,1,0
img/09563.png,1,P_COT,1,1,1,1,0
img/09563.png,1,P_HEURISTIC,1,1,1,1,0
img/72048.png,1,P_DEMOCRACY,0,0,0,1,0
img/72048.png,1,P_COT,1,1,0,1,0
img/72048.png,1,P_HEURISTIC,0,0,0,1,0
img/49826.png,1,P_DEMOCRACY,0,0,0,1,0
img/49826.png,1,P_COT,1,1,0,1,0
img/49826.png,1,P_HEURISTIC,1,1,0,1,0
img/26453.png,1,P_DEMOCRACY,1,1,1,1,0
img/26453.png,1,P_COT,1,1,1,1,0
img/26453.png,1,P_HEURISTIC,1,1,1,1,0
img/12650.png,1,P_DEMOCRACY,1,1,1,1,0
img/12650.png,1,P_COT,1,1,1,1,0
img/12650.png,1,P_HEURISTIC,1,1,1,1,0
img/02568.png,1,P_DEMOCRACY,0,0,0,0,0
img/02568.png,1,P_COT,1,1,0,0,0
img/02568.png,1,P_HEURISTIC,1,1,0,0,0
img/83954.png,1,P_DEMOCRACY,1,1,1,0,0
img/83954.png,1,P_COT,1,1,1,0,0
img/83954.png,1,P_HEURISTIC,1,1,1,0,0
img/24316.png,1,P_DEMOCRACY,1,1,1,1,0
img/24316.png,1,P_COT,1,1,1,1,0
img/24316.png,1,P_HEURISTIC,1,1,1,1,0
img/62035.png,1,P_DEMOCRACY,0,0,0,1,0
img/62035.png,1,P_COT,0,0,0,1,0
img/62035.png,1,P_HEURISTIC,0,0,0,1,0
img/65342.png,1,P_DEMOCRACY,1,1,1,1,0
img/65342.png,1,P_COT,0,0,1,1,0
img/65342.png,1,P_HEURISTIC,1,1,1,1,0
img/92058.png,1,P_DEMOCRACY,1,1,1,1,0
img/92058.png,1,P_COT,1,1,1,1,0
img/92058.png,1,P_HEURISTIC,1,1,1,1,0
img/58672.png,1,P_DEMOCRACY,1,1,1,1,1
img/58672.png,1,P_COT,0,0,1,1,1
img/58672.png,1,P_HEURISTIC,1,1,1,1,1
img/54069.png,1,P_DEMOCRACY,1,1,1,1,0
img/54069.png,1,P_COT,1,1,1,1,0
img/54069.png,1,P_HEURISTIC,1,1,1,1,0
img/91586.png,1,P_DEMOCRACY,0,0,0,1,0
img/91586.png,1,P_COT,1,1,0,1,0
img/91586.png,1,P_HEURISTIC,1,1,0,1,0
img/87130.png,1,P_DEMOCRACY,0,0,0,1,0
img/87130.png,1,P_COT,1,1,0,1,0
img/87130.png,1,P_HEURISTIC,0,0,0,1,0
img/95640.png,1,P_DEMOCRACY,0,0,0,1,0
img/95640.png,1,P_COT,1,1,0,1,0
img/95640.png,1,P_HEURISTIC,0,0,0,1,0
img/47819.png,1,P_DEMOCRACY,1,1,0,1,0
img/47819.png,1,P_COT,1,1,0,1,0
img/47819.png,1,P_HEURISTIC,1,1,0,1,0
img/59140.png,1,P_DEMOCRACY,1,1,1,1,0
img/59140.png,1,P_COT,1,1,1,1,0
img/59140.png,1,P_HEURISTIC,1,1,1,1,0
img/13647.png,1,P_DEMOCRACY,1,1,1,1,1
img/13647.png,1,P_COT,1,1,1,1,1
img/13647.png,1,P_HEURISTIC,1,1,1,1,1
img/65832.png,1,P_DEMOCRACY,0,0,0,1,0
img/65832.png,1,P_COT,0,0,0,1,0
img/65832.png,1,P_HEURISTIC,1,1,0,1,0
img/57621.png,1,P_DEMOCRACY,1,1,0,1,0
img/57621.png,1,P_COT,1,1,0,1,0
img/57621.png,1,P_HEURISTIC,1,1,0,1,0
img/40982.png,1,P_DEMOCRACY,0,0,0,1,0
img/40982.png,1,P_COT,0,0,0,1,0
img/40982.png,1,P_HEURISTIC,0,0,0,1,0
img/43275.png,1,P_DEMOCRACY,0,0,0,1,0
img/43275.png,1,P_COT,1,1,0,1,0
img/43275.png,1,P_HEURISTIC,1,1,0,1,0
img/12973.png,1,P_DEMOCRACY,0,0,0,1,0
img/12973.png,1,P_COT,0,0,0,1,0
img/12973.png,1,P_HEURISTIC,0,0,0,1,0
img/74350.png,1,P_DEMOCRACY,1,1,1,1,0
img/74350.png,1,P_COT,1,1,1,1,0
img/74350.png,1,P_HEURISTIC,1,1,1,1,0
img/02478.png,1,P_DEMOCRACY,1,1,1,1,1
img/02478.png,1,P_COT,0,0,1,1,1
img/02478.png,1,P_HEURISTIC,1,1,1,1,1
img/51607.png,1,P_DEMOCRACY,1,1,1,0,0
img/51607.png,1,P_COT,1,1,1,0,0
img/51607.png,1,P_HEURISTIC,1,1,1,0,0
img/65403.png,1,P_DEMOCRACY,0,0,0,0,0
img/65403.png,1,P_COT,0,0,0,0,0
img/65403.png,1,P_HEURISTIC,0,0,0,0,0
img/29750.png,1,P_DEMOCRACY,1,1,0,1,0
img/29750.png,1,P_COT,1,1,0,1,0
img/29750.png,1,P_HEURISTIC,1,1,0,1,0
img/26547.png,1,P_DEMOCRACY,0,0,0,1,0
img/26547.png,1,P_COT,1,1,0,1,0
img/26547.png,1,P_HEURISTIC,1,1,0,1,0
img/02143.png,1,P_DEMOCRACY,1,1,1,1,0
img/02143.png,1,P_COT,1,1,1,1,0
img/02143.png,1,P_HEURISTIC,1,1,1,1,0
img/68192.png,1,P_DEMOCRACY,0,0,1,1,0
img/68192.png,1,P_COT,1,1,1,1,0
img/68192.png,1,P_HEURISTIC,1,1,1,1,0
img/52603.png,1,P_DEMOCRACY,0,0,0,1,0
img/52603.png,1,P_COT,1,1,0,1,0
img/52603.png,1,P_HEURISTIC,1,1,0,1,0
img/05349.png,0,P_DEMOCRACY,0,0,1,1,1
img/05349.png,0,P_COT,0,0,1,1,1
img/05349.png,0,P_HEURISTIC,1,1,1,1,1
img/06491.png,1,P_DEMOCRACY,1,1,1,1,0
img/06491.png,1,P_COT,1,1,1,1,0
img/06491.png,1,P_HEURISTIC,1,1,1,1,0
img/74013.png,1,P_DEMOCRACY,0,0,1,1,0
img/74013.png,1,P_COT,0,0,1,1,0
img/74013.png,1,P_HEURISTIC,0,0,1,1,0
img/27485.png,1,P_DEMOCRACY,0,0,0,1,0
img/27485.png,1,P_COT,1,1,0,1,0
img/27485.png,1,P_HEURISTIC,1,1,0,1,0
img/13026.png,1,P_DEMOCRACY,1,1,1,1,1
img/13026.png,1,P_COT,1,1,1,1,1
img/13026.png,1,P_HEURISTIC,1,1,1,1,1
img/17265.png,0,P_DEMOCRACY,0,0,0,1,0
img/17265.png,0,P_COT,1,1,0,1,0
img/17265.png,0,P_HEURISTIC,1,1,0,1,0
img/91405.png,0,P_DEMOCRACY,1,1,1,0,0
img/91405.png,0,P_COT,1,1,1,0,0
img/91405.png,0,P_HEURISTIC,1,1,1,0,0
img/14026.png,1,P_DEMOCRACY,1,1,0,1,1
img/14026.png,1,P_COT,1,1,0,1,1
img/14026.png,1,P_HEURISTIC,1,1,0,1,1
img/18945.png,1,P_DEMOCRACY,0,0,0,1,0
img/18945.png,1,P_COT,1,1,0,1,0
img/18945.png,1,P_HEURISTIC,1,1,0,1,0
img/83920.png,1,P_DEMOCRACY,0,0,0,0,0
img/83920.png,1,P_COT,1,1,0,0,0
img/83920.png,1,P_HEURISTIC,1,1,0,0,0
img/83497.png,0,P_DEMOCRACY,1,1,1,1,0
img/83497.png,0,P_COT,1,1,1,1,0
img/83497.png,0,P_HEURISTIC,1,1,1,1,0
img/04569.png,0,P_DEMOCRACY,0,0,0,1,0
img/04569.png,0,P_COT,0,0,0,1,0
img/04569.png,0,P_HEURISTIC,0,0,0,1,0
img/39607.png,1,P_DEMOCRACY,1,1,0,1,0
img/39607.png,1,P_COT,1,1,0,1,0
img/39607.png,1,P_HEURISTIC,1,1,0,1,0
img/09715.png,1,P_DEMOCRACY,1,1,0,1,0
img/09715.png,1,P_COT,1,1,0,1,0
img/09715.png,1,P_HEURISTIC,1,1,0,1,0
img/01925.png,1,P_DEMOCRACY,1,1,1,1,0
img/01925.png,1,P_COT,1,1,1,1,0
img/01925.png,1,P_HEURISTIC,1,1,1,1,0
img/94813.png,0,P_DEMOCRACY,0,0,0,0,0
img/94813.png,0,P_COT,1,1,0,0,0
img/94813.png,0,P_HEURISTIC,0,0,0,0,0
img/29437.png,1,P_DEMOCRACY,0,0,0,1,0
img/29437.png,1,P_COT,0,0,0,1,0
img/29437.png,1,P_HEURISTIC,0,0,0,1,0
img/95038.png,0,P_DEMOCRACY,1,1,0,1,1
img/95038.png,0,P_COT,0,0,0,1,1
img/95038.png,0,P_HEURISTIC,1,1,0,1,1
img/64891.png,1,P_DEMOCRACY,1,1,1,1,0
img/64891.png,1,P_COT,1,1,1,1,0
img/64891.png,1,P_HEURISTIC,1,1,1,1,0
img/63280.png,1,P_DEMOCRACY,1,1,1,0,1
img/63280.png,1,P_COT,1,1,1,0,1
img/63280.png,1,P_HEURISTIC,1,1,1,0,1
img/17682.png,1,P_DEMOCRACY,1,1,0,1,1
img/17682.png,1,P_COT,1,1,0,1,1
img/17682.png,1,P_HEURISTIC,1,1,0,1,1
img/84510.png,1,P_DEMOCRACY,1,1,1,1,0
img/84510.png,1,P_COT,1,1,1,1,0
img/84510.png,1,P_HEURISTIC,1,1,1,1,0
img/28690.png,0,P_DEMOCRACY,0,0,0,1,0
img/28690.png,0,P_COT,0,0,0,1,0
img/28690.png,0,P_HEURISTIC,0,0,0,1,0
img/03567.png,1,P_DEMOCRACY,0,0,0,0,0
img/03567.png,1,P_COT,0,0,0,0,0
img/03567.png,1,P_HEURISTIC,0,0,0,0,0
img/95830.png,1,P_DEMOCRACY,0,0,0,0,0
img/95830.png,1,P_COT,1,1,0,0,0
img/95830.png,1,P_HEURISTIC,0,0,0,0,0
img/29873.png,1,P_DEMOCRACY,1,1,0,0,1
img/29873.png,1,P_COT,1,1,0,0,1
img/29873.png,1,P_HEURISTIC,1,1,0,0,1
img/70953.png,1,P_DEMOCRACY,0,0,1,1,0
img/70953.png,1,P_COT,1,1,1,1,0
img/70953.png,1,P_HEURISTIC,1,1,1,1,0
img/56124.png,0,P_DEMOCRACY,0,0,0,1,0
img/56124.png,0,P_COT,0,0,0,1,0
img/56124.png,0,P_HEURISTIC,0,0,0,1,0
img/10386.png,1,P_DEMOCRACY,0,0,0,1,0
img/10386.png,1,P_COT,1,1,0,1,0
img/10386.png,1,P_HEURISTIC,1,1,0,1,0
img/19530.png,1,P_DEMOCRACY,1,1,1,1,0
img/19530.png,1,P_COT,0,0,1,1,0
img/19530.png,1,P_HEURISTIC,1,1,1,1,0
img/94185.png,1,P_DEMOCRACY,0,0,1,1,0
img/94185.png,1,P_COT,1,1,1,1,0
img/94185.png,1,P_HEURISTIC,1,1,1,1,0
img/48370.png,1,P_DEMOCRACY,1,1,1,1,0
img/48370.png,1,P_COT,1,1,1,1,0
img/48370.png,1,P_HEURISTIC,1,1,1,1,0
img/74058.png,0,P_DEMOCRACY,1,1,1,0,0
img/74058.png,0,P_COT,1,1,1,0,0
img/74058.png,0,P_HEURISTIC,1,1,1,0,0
img/45062.png,0,P_DEMOCRACY,1,1,0,1,0
img/45062.png,0,P_COT,1,1,0,1,0
img/45062.png,0,P_HEURISTIC,1,1,0,1,0
img/94170.png,0,P_DEMOCRACY,0,0,0,1,0
img/94170.png,0,P_COT,0,0,0,1,0
img/94170.png,0,P_HEURISTIC,0,0,0,1,0
img/04538.png,0,P_DEMOCRACY,0,0,0,0,0
img/04538.png,0,P_COT,0,0,0,0,0
img/04538.png,0,P_HEURISTIC,0,0,0,0,0
img/83946.png,1,P_DEMOCRACY,1,1,1,1,0
img/83946.png,1,P_COT,1,1,1,1,0
img/83946.png,1,P_HEURISTIC,1,1,1,1,0
img/68127.png,0,P_DEMOCRACY,0,0,0,0,0
img/68127.png,0,P_COT,0,0,0,0,0
img/68127.png,0,P_HEURISTIC,0,0,0,0,0
img/97453.png,0,P_DEMOCRACY,0,0,0,1,0
img/97453.png,0,P_COT,0,0,0,1,0
img/97453.png,0,P_HEURISTIC,0,0,0,1,0
img/39578.png,1,P_DEMOCRACY,1,1,0,1,0
img/39578.png,1,P_COT,1,1,0,1,0
img/39578.png,1,P_HEURISTIC,1,1,0,1,0
img/49360.png,0,P_DEMOCRACY,1,1,1,1,0
img/49360.png,0,P_COT,1,1,1,1,0
img/49360.png,0,P_HEURISTIC,1,1,1,1,0
img/87034.png,0,P_DEMOCRACY,0,0,0,0,0
img/87034.png,0,P_COT,0,0,0,0,0
img/87034.png,0,P_HEURISTIC,0,0,0,0,0
img/06123.png,1,P_DEMOCRACY,0,0,0,1,0
img/06123.png,1,P_COT,0,0,0,1,0
img/06123.png,1,P_HEURISTIC,0,0,0,1,0
img/17028.png,1,P_DEMOCRACY,0,0,0,0,0
img/17028.png,1,P_COT,1,1,0,0,0
img/17028.png,1,P_HEURISTIC,0,0,0,0,0
img/42903.png,0,P_DEMOCRACY,0,0,0,1,0
img/42903.png,0,P_COT,1,1,0,1,0
img/42903.png,0,P_HEURISTIC,1,1,0,1,0
img/71680.png,1,P_DEMOCRACY,1,1,1,1,0
img/71680.png,1,P_COT,1,1,1,1,0
img/71680.png,1,P_HEURISTIC,1,1,1,1,0
img/24135.png,0,P_DEMOCRACY,0,0,0,1,0
img/24135.png,0,P_COT,1,1,0,1,0
img/24135.png,0,P_HEURISTIC,1,1,0,1,0
img/32875.png,0,P_DEMOCRACY,0,0,0,1,0
img/32875.png,0,P_COT,0,0,0,1,0
img/32875.png,0,P_HEURISTIC,0,0,0,1,0
img/79085.png,1,P_DEMOCRACY,0,0,0,0,0
img/79085.png,1,P_COT,0,0,0,0,0
img/79085.png,1,P_HEURISTIC,0,0,0,0,0
img/61872.png,1,P_DEMOCRACY,0,0,0,1,0
img/61872.png,1,P_COT,1,1,0,1,0
img/61872.png,1,P_HEURISTIC,1,1,0,1,0
img/30579.png,0,P_DEMOCRACY,1,1,0,0,0
img/30579.png,0,P_COT,1,1,0,0,0
img/30579.png,0,P_HEURISTIC,1,1,0,0,0
img/62504.png,0,P_DEMOCRACY,0,0,0,1,0
img/62504.png,0,P_COT,0,0,0,1,0
img/62504.png,0,P_HEURISTIC,1,1,0,1,0
img/43810.png,1,P_DEMOCRACY,0,0,0,1,0
img/43810.png,1,P_COT,0,0,0,1,0
img/43810.png,1,P_HEURISTIC,0,0,0,1,0
img/19730.png,1,P_DEMOCRACY,0,0,0,0,0
img/19730.png,1,P_COT,1,1,0,0,0
img/19730.png,1,P_HEURISTIC,0,0,0,0,0
img/37420.png,0,P_DEMOCRACY,0,0,0,0,0
img/37420.png,0,P_COT,1,1,0,0,0
img/37420.png,0,P_HEURISTIC,0,0,0,0,0
img/82509.png,0,P_DEMOCRACY,1,1,0,0,0
img/82509.png,0,P_COT,1,1,0,0,0
img/82509.png,0,P_HEURISTIC,1,1,0,0,0
img/96284.png,1,P_DEMOCRACY,0,0,0,0,0
img/96284.png,1,P_COT,1,1,0,0,0
img/96284.png,1,P_HEURISTIC,0,0,0,0,0
img/97068.png,1,P_DEMOCRACY,1,1,1,0,0
img/97068.png,1,P_COT,1,1,1,0,0
img/97068.png,1,P_HEURISTIC,1,1,1,0,0
img/03214.png,0,P_DEMOCRACY,1,1,0,1,0
img/03214.png,0,P_COT,1,1,0,1,0
img/03214.png,0,P_HEURISTIC,1,1,0,1,0
img/23810.png,1,P_DEMOCRACY,0,0,0,1,0
img/23810.png,1,P_COT,1,1,0,1,0
img/23810.png,1,P_HEURISTIC,1,1,0,1,0
img/91836.png,1,P_DEMOCRACY,0,0,0,1,0
img/91836.png,1,P_COT,0,0,0,1,0
img/91836.png,1,P_HEURISTIC,1,1,0,1,0
img/05126.png,1,P_DEMOCRACY,1,1,1,1,0
img/05126.png,1,P_COT,1,1,1,1,0
img/05126.png,1,P_HEURISTIC,1,1,1,1,0
img/76092.png,0,P_DEMOCRACY,0,0,0,1,0
img/76092.png,0,P_COT,0,0,0,1,0
img/76092.png,0,P_HEURISTIC,0,0,0,1,0
img/64072.png,1,P_DEMOCRACY,1,1,0,1,0
img/64072.png,1,P_COT,1,1,0,1,0
img/64072.png,1,P_HEURISTIC,1,1,0,1,0
img/91058.png,1,P_DEMOCRACY,1,1,1,1,0
img/91058.png,1,P_COT,1,1,1,1,0
img/91058.png,1,P_HEURISTIC,1,1,1,1,0
img/21643.png,0,P_DEMOCRACY,1,1,0,1,0
img/21643.png,0,P_COT,1,1,0,1,0
img/21643.png,0,P_HEURISTIC,1,1,0,1,0
img/19523.png,0,P_DEMOCRACY,0,0,0,0,0
img/19523.png,0,P_COT,0,0,0,0,0
img/19523.png,0,P_HEURISTIC,0,0,0,0,0
img/32691.png,1,P_DEMOCRACY,1,1,0,0,0
img/32691.png,1,P_COT,1,1,0,0,0
img/32691.png,1,P_HEURISTIC,1,1,0,0,0
img/87169.png,1,P_DEMOCRACY,0,0,0,1,0
img/87169.png,1,P_COT,1,1,0,1,0
img/87169.png,1,P_HEURISTIC,1,1,0,1,0
img/92738.png,1,P_DEMOCRACY,0,0,0,1,0
img/92738.png,1,P_COT,0,0,0,1,0
img/92738.png,1,P_HEURISTIC,0,0,0,1,0
img/53027.png,0,P_DEMOCRACY,0,0,0,1,0
img/53027.png,0,P_COT,0,0,0,1,0
img/53027.png,0,P_HEURISTIC,0,0,0,1,0
img/27195.png,0,P_DEMOCRACY,1,1,0,1,0
img/27195.png,0,P_COT,1,1,0,1,0
img/27195.png,0,P_HEURISTIC,1,1,0,1,0
img/43910.png,1,P_DEMOCRACY,0,0,0,0,0
img/43910.png,1,P_COT,1,1,0,0,0
img/43910.png,1,P_HEURISTIC,1,1,0,0,0
img/05213.png,0,P_DEMOCRACY,1,1,1,1,0
img/05213.png,0,P_COT,1,1,1,1,0
img/05213.png,0,P_HEURISTIC,1,1,1,1,0
img/73945.png,0,P_DEMOCRACY,0,0,0,1,0
img/73945.png,0,P_COT,1,1,0,1,0
img/73945.png,0,P_HEURISTIC,0,0,0,1,0
img/56207.png,1,P_DEMOCRACY,0,0,0,1,0
img/56207.png,1,P_COT,1,1,0,1,0
img/56207.png,1,P_HEURISTIC,0,0,0,1,0
img/68459.png,1,P_DEMOCRACY,0,0,0,1,0
img/68459.png,1,P_COT,1,1,0,1,0
img/68459.png,1,P_HEURISTIC,0,0,0,1,0
img/63175.png,0,P_DEMOCRACY,1,1,1,1,1
img/63175.png,0,P_COT,0,0,1,1,1
img/63175.png,0,P_HEURISTIC,1,1,1,1,1
img/82945.png,0,P_DEMOCRACY,0,0,0,1,0
img/82945.png,0,P_COT,1,1,0,1,0
img/82945.png,0,P_HEURISTIC,1,1,0,1,0
img/34975.png,0,P_DEMOCRACY,1,1,1,1,1
img/34975.png,0,P_COT,1,1,1,1,1
img/34975.png,0,P_HEURISTIC,1,1,1,1,1
img/61973.png,1,P_DEMOCRACY,1,1,0,1,0
img/61973.png,1,P_COT,1,1,0,1,0
img/61973.png,1,P_HEURISTIC,1,1,0,1,0
img/16420.png,0,P_DEMOCRACY,0,0,0,1,0
img/16420.png,0,P_COT,0,0,0,1,0
img/16420.png,0,P_HEURISTIC,0,0,0,1,0
img/73069.png,1,P_DEMOCRACY,0,0,0,0,1
img/73069.png,1,P_COT,1,1,0,0,1
img/73069.png,1,P_HEURISTIC,1,1,0,0,1
img/47056.png,1,P_DEMOCRACY,1,1,0,1,1
img/47056.png,1,P_COT,1,1,0,1,1
img/47056.png,1,P_HEURISTIC,1,1,0,1,1
img/56428.png,0,P_DEMOCRACY,0,0,0,0,0
img/56428.png,0,P_COT,0,0,0,0,0
img/56428.png,0,P_HEURISTIC,0,0,0,0,0
img/54206.png,0,P_DEMOCRACY,0,0,0,1,0
img/54206.png,0,P_COT,1,1,0,1,0
img/54206.png,0,P_HEURISTIC,1,1,0,1,0
img/93172.png,0,P_DEMOCRACY,1,1,0,0,1
img/93172.png,0,P_COT,1,1,0,0,1
img/93172.png,0,P_HEURISTIC,1,1,0,0,1
img/56980.png,0,P_DEMOCRACY,0,0,0,1,0
img/56980.png,0,P_COT,0,0,0,1,0
img/56980.png,0,P_HEURISTIC,0,0,0,1,0
img/79615.png,0,P_DEMOCRACY,1,1,1,1,0
img/79615.png,0,P_COT,1,1,1,1,0
img/79615.png,0,P_HEURISTIC,1,1,1,1,0
img/38047.png,0,P_DEMOCRACY,1,1,0,0,1
img/38047.png,0,P_COT,1,1,0,0,1
img/38047.png,0,P_HEURISTIC,1,1,0,0,1
img/94560.png,1,P_DEMOCRACY,0,0,0,0,0
img/94560.png,1,P_COT,1,1,0,0,0
img/94560.png,1,P_HEURISTIC,0,0,0,0,0
img/96250.png,0,P_DEMOCRACY,0,0,0,0,1
img/96250.png,0,P_COT,0,0,0,0,1
img/96250.png,0,P_HEURISTIC,0,0,0,0,1
img/28951.png,0,P_DEMOCRACY,0,0,0,1,0
img/28951.png,0,P_COT,1,1,0,1,0
img/28951.png,0,P_HEURISTIC,1,1,0,1,0
img/27614.png,0,P_DEMOCRACY,0,0,0,1,0
img/27614.png,0,P_COT,0,0,0,1,0
img/27614.png,0,P_HEURISTIC,0,0,0,1,0
img/04857.png,1,P_DEMOCRACY,1,1,1,1,1
img/04857.png,1,P_COT,1,1,1,1,1
img/04857.png,1,P_HEURISTIC,1,1,1,1,1
img/79603.png,1,P_DEMOCRACY,1,1,1,1,1
img/79603.png,1,P_COT,1,1,1,1,1
img/79603.png,1,P_HEURISTIC,1,1,1,1,1
img/26985.png,1,P_DEMOCRACY,0,0,0,1,0
img/26985.png,1,P_COT,1,1,0,1,0
img/26985.png,1,P_HEURISTIC,0,0,0,1,0
img/14873.png,1,P_DEMOCRACY,0,0,0,1,0
img/14873.png,1,P_COT,1,1,0,1,0
img/14873.png,1,P_HEURISTIC,1,1,0,1,0
img/54893.png,0,P_DEMOCRACY,0,0,0,1,0
img/54893.png,0,P_COT,1,1,0,1,0
img/54893.png,0,P_HEURISTIC,1,1,0,1,0
img/48236.png,0,P_DEMOCRACY,0,0,0,1,0
img/48236.png,0,P_COT,1,1,0,1,0
img/48236.png,0,P_HEURISTIC,0,0,0,1,0
img/74908.png,0,P_DEMOCRACY,0,0,1,1,0
img/74908.png,0,P_COT,1,1,1,1,0
img/74908.png,0,P_HEURISTIC,1,1,1,1,0
img/96472.png,1,P_DEMOCRACY,1,1,1,0,0
img/96472.png,1,P_COT,1,1,1,0,0
img/96472.png,1,P_HEURISTIC,1,1,1,0,0
img/89430.png,0,P_DEMOCRACY,0,0,0,1,0
img/89430.png,0,P_COT,0,0,0,1,0
img/89430.png,0,P_HEURISTIC,0,0,0,1,0
img/76921.png,1,P_DEMOCRACY,0,0,0,1,0
img/76921.png,1,P_COT,1,1,0,1,0
img/76921.png,1,P_HEURISTIC,0,0,0,1,0
img/68409.png,1,P_DEMOCRACY,0,0,0,1,0
img/68409.png,1,P_COT,0,0,0,1,0
img/68409.png,1,P_HEURISTIC,0,0,0,1,0
img/16354.png,1,P_DEMOCRACY,1,1,1,0,0
img/16354.png,1,P_COT,1,1,1,0,0
img/16354.png,1,P_HEURISTIC,1,1,1,0,0
img/69548.png,1,P_DEMOCRACY,0,0,1,1,0
img/69548.png,1,P_COT,1,1,1,1,0
img/69548.png,1,P_HEURISTIC,1,1,1,1,0
img/01456.png,1,P_DEMOCRACY,1,1,1,0,0
img/01456.png,1,P_COT,1,1,1,0,0
img/01456.png,1,P_HEURISTIC,1,1,1,0,0
img/17950.png,0,P_DEMOCRACY,0,0,0,1,0
img/17950.png,0,P_COT,0,0,0,1,0
img/17950.png,0,P_HEURISTIC,0,0,0,1,0
img/76295.png,0,P_DEMOCRACY,1,1,1,1,1
img/76295.png,0,P_COT,1,1,1,1,1
img/76295.png,0,P_HEURISTIC,1,1,1,1,1
img/42580.png,1,P_DEMOCRACY,1,1,1,1,0
img/42580.png,1,P_COT,1,1,1,1,0
img/42580.png,1,P_HEURISTIC,1,1,1,1,0
img/96180.png,1,P_DEMOCRACY,0,0,0,1,0
img/96180.png,1,P_COT,0,0,0,1,0
img/96180.png,1,P_HEURISTIC,0,0,0,1,0
img/98701.png,1,P_DEMOCRACY,0,0,0,1,0
img/98701.png,1,P_COT,0,0,0,1,0
img/98701.png,1,P_HEURISTIC,0,0,0,1,0
img/15243.png,0,P_DEMOCRACY,0,0,0,1,0
img/15243.png,0,P_COT,1,1,0,1,0
img/15243.png,0,P_HEURISTIC,0,0,0,1,0
img/41058.png,0,P_DEMOCRACY,1,1,1,1,1
img/41058.png,0,P_COT,0,0,1,1,1
img/41058.png,0,P_HEURISTIC,1,1,1,1,1
img/62375.png,1,P_DEMOCRACY,1,1,1,1,1
img/62375.png,1,P_COT,1,1,1,1,1
