image_name,label_true,roberta_pred,roberta_prob
img/94813.png,0,1,0.7071089
img/29437.png,1,0,0.08613573
img/95038.png,0,0,0.19807827
img/64891.png,1,1,0.9235833
img/63280.png,1,1,0.83182055
img/17682.png,1,0,0.390594
img/84510.png,1,0,0.33514553
img/28690.png,0,0,0.018926596
img/03567.png,1,0,0.06983712
img/95830.png,1,0,0.01591946
img/29873.png,1,1,0.6210491
img/70953.png,1,0,0.27599767
img/56124.png,0,0,0.4054071
img/10386.png,1,0,0.06709434
img/19530.png,1,0,0.4047323
img/94185.png,1,0,0.30387467
img/48370.png,1,1,0.9133775
img/74058.png,0,0,0.04403869
img/45062.png,0,0,0.05334982
img/94170.png,0,0,0.2698893
img/04538.png,0,0,0.11165247
img/83946.png,1,1,0.7592145
img/68127.png,0,0,0.022613019
img/97453.png,0,0,0.06983712
img/39578.png,1,0,0.35221833
img/49360.png,0,0,0.14347434
img/87034.png,0,0,0.16087617
img/06123.png,1,0,0.017242616
img/17028.png,1,0,0.2922374
img/42903.png,0,0,0.28493133
img/71680.png,1,0,0.4601401
img/24135.png,0,0,0.23666531
img/32875.png,0,0,0.28026816
img/79085.png,1,0,0.07348422
img/61872.png,1,0,0.34147057
img/30579.png,0,0,0.40203217
img/62504.png,0,0,0.20328765
img/43810.png,1,0,0.4054071
img/19730.png,1,0,0.10638868
img/37420.png,0,0,0.46913537
img/82509.png,0,1,0.9133775
img/96284.png,1,0,0.13638772
img/97068.png,1,0,0.19512455
img/03214.png,0,0,0.33514553
img/23810.png,1,0,0.04090685
img/91836.png,1,0,0.26198593
img/05126.png,1,0,0.20559496
img/76092.png,0,0,0.1277368
img/64072.png,1,0,0.116158314
img/91058.png,1,0,0.42629743
img/21643.png,0,0,0.2189449
img/19523.png,0,0,0.3393143
img/32691.png,1,0,0.04192365
img/87169.png,1,0,0.11881142
img/92738.png,1,0,0.09160192
img/53027.png,0,0,0.007262375
img/27195.png,0,0,0.06343965
img/43910.png,1,0,0.39397508
img/05213.png,0,0,0.27373093
img/73945.png,0,0,0.3555768
img/56207.png,1,0,0.06616917
img/68459.png,1,0,0.049370702
img/63175.png,0,0,0.31148088
img/82945.png,0,0,0.10584613
img/34975.png,0,1,0.8631001
img/61973.png,1,0,0.13434677
img/16420.png,0,0,0.21239042
img/73069.png,1,0,0.39309058
img/47056.png,1,0,0.20308988
img/56428.png,0,0,0.27671203
img/54206.png,0,0,0.042758875
img/93172.png,0,0,0.1703522
img/56980.png,0,0,0.19437389
img/79615.png,0,0,0.4422332
img/38047.png,0,0,0.29358554
img/94560.png,1,0,0.017979724
img/96250.png,0,1,0.66157925
img/28951.png,0,0,0.046797097
img/27614.png,0,0,0.022935733
img/04857.png,1,1,0.8118492
img/79603.png,1,0,0.49808365
img/26985.png,1,0,0.07055055
img/14873.png,1,0,0.42435035
img/54893.png,0,0,0.013257273
img/48236.png,0,0,0.015646674
img/74908.png,0,0,0.07684291
img/96472.png,1,0,0.40203217
img/89430.png,0,0,0.023929982
img/76921.png,1,0,0.03560293
img/68409.png,1,0,0.23784488
img/16354.png,1,0,0.20328765
img/69548.png,1,1,0.5827242
img/01456.png,1,0,0.3425792
img/17950.png,0,0,0.032223072
img/76295.png,0,0,0.2726899
img/42580.png,1,0,0.34186214
img/96180.png,1,0,0.007262375
img/98701.png,1,0,0.20068169
img/15243.png,0,0,0.018685194
img/41058.png,0,0,0.1491323
img/62375.png,1,1,0.947621
img/63507.png,0,0,0.19077016
img/31208.png,1,0,0.2133447
img/62319.png,1,0,0.23665531
img/68253.png,1,1,0.57767147
img/34687.png,1,0,0.02330691
img/34209.png,0,0,0.21904346
img/39827.png,1,0,0.17740597
img/46920.png,1,1,0.730234
img/84273.png,0,0,0.028284598
img/39018.png,0,0,0.05382866
img/54780.png,1,0,0.28351012
img/69150.png,1,1,0.8033152
img/29843.png,0,0,0.056477558
img/19385.png,0,0,0.4973718
img/64510.png,0,1,0.5593732
img/47103.png,0,0,0.19623002
img/61038.png,0,0,0.4046975
img/71620.png,1,0,0.23622991
img/91602.png,0,0,0.30495635
img/30145.png,0,0,0.17424114
img/91756.png,1,0,0.21239042
img/63745.png,1,0,0.12486636
img/47162.png,1,0,0.18509056
img/59806.png,0,0,0.014820023
img/07135.png,1,0,0.15197495
img/35497.png,0,0,0.013257273
img/84362.png,0,0,0.009742561
img/84015.png,1,0,0.11875891
img/87251.png,0,0,0.2943605
img/82590.png,1,0,0.37410653
img/59738.png,1,1,0.5810969
img/35470.png,0,0,0.44018736
img/72061.png,1,0,0.13841018
img/03524.png,1,0,0.23284233
img/86170.png,1,0,0.20540488
img/50841.png,0,0,0.390594
img/46087.png,0,0,0.48284483
img/42058.png,0,0,0.3002751
img/01967.png,0,0,0.36182943
img/54930.png,1,1,0.74391097
img/38076.png,1,1,0.62442106
img/38910.png,1,1,0.5537826
img/06723.png,1,0,0.13678655
img/02157.png,1,1,0.6756429
img/62948.png,1,1,0.55913836
img/21075.png,0,0,0.23519206
img/73601.png,1,0,0.45070267
img/32579.png,0,0,0.24046114
img/21567.png,1,0,0.26797563
img/01765.png,1,1,0.7866672
img/53172.png,0,1,0.57207334
img/32568.png,1,1,0.7546492
img/01742.png,0,0,0.043088753
img/56098.png,1,0,0.051341467
img/78612.png,0,0,0.41086167
img/34018.png,1,1,0.7309304
img/53609.png,0,0,0.044451274
img/89362.png,1,1,0.5615384
img/80426.png,1,0,0.11336603
img/83045.png,1,0,0.037456334
img/61503.png,0,0,0.08630189
img/41890.png,1,0,0.18109626
img/52091.png,1,0,0.16205728
img/24396.png,1,1,0.6378079
img/72168.png,1,0,0.30495635
img/85761.png,1,0,0.4046975
img/35719.png,0,0,0.10638868
img/90256.png,1,0,0.33572665
img/20984.png,0,0,0.45070267
img/95086.png,1,1,0.9270014
img/49028.png,0,0,0.1020922
img/18356.png,0,0,0.049239434
img/52634.png,0,0,0.26128298
img/80512.png,1,0,0.31086367
img/62703.png,0,0,0.4047323
img/95176.png,0,0,0.012266069
img/27384.png,0,0,0.06174279
img/82437.png,1,0,0.034232963
img/26943.png,1,0,0.27632806
img/09152.png,0,0,0.022317627
img/07429.png,1,1,0.54164845
img/75639.png,1,0,0.012022624
img/46812.png,0,0,0.3022746
img/63827.png,1,0,0.055423878
img/41276.png,1,0,0.19077016
img/56413.png,1,0,0.3089141
img/69512.png,0,0,0.20294401
img/43175.png,1,0,0.13694988
img/54129.png,0,0,0.10657702
img/23645.png,1,0,0.06296802
img/89425.png,1,0,0.34382784
img/16923.png,1,0,0.31569707
img/04769.png,1,1,0.5635803
img/69815.png,1,0,0.01086932
img/91468.png,0,0,0.39836875
img/52104.png,0,1,0.91869414
img/52031.png,0,0,0.21714264
img/08795.png,0,0,0.29333767
img/50317.png,1,1,0.6678159
img/73914.png,1,0,0.10584613
img/03197.png,1,0,0.33759436
img/49621.png,0,1,0.5827242
img/68530.png,1,0,0.18128264
img/98547.png,0,0,0.4425146
img/03519.png,1,1,0.66157925
img/43698.png,0,0,0.06672901
img/84756.png,1,0,0.2067272
img/93051.png,0,0,0.017979724
img/68257.png,0,0,0.02330691
img/12834.png,1,1,0.8352829
img/57208.png,0,0,0.33345988
img/26439.png,0,0,0.016712232
img/53769.png,0,0,0.052156046
img/28406.png,0,0,0.005475846
img/53418.png,0,0,0.47388107
img/10785.png,1,1,0.5652223
img/84302.png,0,0,0.034092933
img/76015.png,0,0,0.005143643
img/34189.png,0,0,0.0032207833
img/52079.png,0,0,0.279941
img/63987.png,0,0,0.03277941
img/73526.png,0,0,0.060689293
img/02145.png,0,0,0.04393077
img/84102.png,0,0,0.23760085
img/32981.png,0,0,0.4686969
img/73605.png,0,0,0.014081623
img/07382.png,1,0,0.410198
img/64071.png,0,0,0.006687033
img/80912.png,0,0,0.038035374
img/84762.png,1,1,0.5565022
img/39076.png,0,0,0.11806487
img/85679.png,1,0,0.038035374
img/38095.png,0,0,0.20871669
img/52394.png,0,0,0.019936645
img/14865.png,0,0,0.09463973
img/54819.png,0,0,0.004223687
img/46082.png,0,0,0.0039496925
img/73962.png,1,0,0.18600689
img/78462.png,0,0,0.015944099
img/49805.png,0,0,0.28360912
img/24098.png,1,1,0.5636567
img/67435.png,1,1,0.81801325
img/60893.png,0,0,0.065502636
img/93148.png,0,1,0.58908695
img/07351.png,0,0,0.43354964
img/16850.png,0,0,0.062685914
img/96312.png,0,0,0.0028001708
img/86195.png,0,0,0.00980796
img/84162.png,0,0,0.21962142
img/12067.png,0,0,0.31209916
img/05938.png,1,1,0.68583524
img/43092.png,0,1,0.68778706
img/30148.png,1,0,0.1639544
img/12045.png,0,0,0.018311953
img/92068.png,0,0,0.4939049
img/73021.png,0,1,0.6882949
img/56241.png,1,1,0.91435647
img/28905.png,1,0,0.0837975
img/13750.png,0,0,0.410198
img/06582.png,1,0,0.23267546
img/75142.png,0,0,0.25641358
img/56149.png,0,0,0.24228345
img/41796.png,0,0,0.29949313
img/31570.png,1,0,0.06856236
img/01726.png,1,0,0.47388107
img/23785.png,0,0,0.2870048
img/56473.png,0,0,0.021284401
img/62970.png,0,1,0.5285756
img/41035.png,0,1,0.57806015
img/10285.png,1,0,0.2322556
img/95604.png,1,0,0.05407421
img/68401.png,0,0,0.4461556
img/50984.png,0,0,0.19854291
img/17908.png,0,0,0.12038138
img/42631.png,1,0,0.4363386
img/61349.png,1,1,0.58908695
img/65093.png,0,0,0.34572685
img/86357.png,0,0,0.038690627
img/74965.png,0,0,0.0675324
img/75918.png,0,0,0.12843788
img/14975.png,0,0,0.037290733
img/92317.png,0,0,0.07475123
img/19536.png,1,1,0.610436
img/90236.png,0,0,0.030160083
img/30642.png,0,0,0.007863319
img/59206.png,0,0,0.19439536
img/19075.png,0,0,0.07767253
img/79042.png,0,0,0.4204776
img/98720.png,0,1,0.8746885
img/02634.png,1,0,0.21746361
img/84107.png,0,0,0.48947737
img/07198.png,1,0,0.18046464
img/45702.png,1,0,0.060689293
img/46085.png,0,0,0.24374367
img/08451.png,0,1,0.81801325
img/73482.png,0,0,0.015707336
img/28017.png,1,0,0.38490838
img/02364.png,0,0,0.22759953
img/42538.png,0,0,0.03647387
img/47183.png,0,0,0.028050214
img/72904.png,1,0,0.025029523
img/90243.png,1,0,0.31062037
img/41382.png,0,0,0.05407421
img/78156.png,0,0,0.1639544
img/74250.png,0,0,0.12658678
img/97132.png,0,1,0.68583524
img/35840.png,1,0,0.48947737
img/78134.png,0,0,0.35760626
img/93620.png,1,0,0.35760626
img/57369.png,0,0,0.31469056
img/10362.png,1,1,0.5211739
img/36058.png,0,0,0.016473403
img/09467.png,1,1,0.6882949
img/60183.png,1,0,0.29949313
img/47263.png,1,0,0.31209916
img/18726.png,0,0,0.08723015
img/50379.png,0,1,0.5565022
img/06352.png,0,0,0.025045697
img/58093.png,0,0,0.040564653
img/19508.png,1,0,0.23760085
img/02783.png,1,0,0.12843788
img/41728.png,0,0,0.47638693
img/51306.png,0,0,0.041436054
img/50241.png,1,1,0.9381461
img/49650.png,1,0,0.04393077
img/17045.png,0,0,0.0037687155
img/89536.png,0,0,0.0049694935
img/26187.png,1,0,0.3540355
img/74906.png,1,1,0.5868311
img/28190.png,1,0,0.01040635
img/89642.png,1,0,0.040564653
img/59170.png,0,0,0.21746361
img/30927.png,0,0,0.004606274
img/32049.png,0,1,0.5640059
img/95173.png,0,0,0.20854864
img/50198.png,0,0,0.05602149
img/37658.png,1,1,0.5726375
img/95613.png,1,0,0.39624345
img/43805.png,1,0,0.24228345
img/18306.png,1,0,0.12658678
img/46518.png,1,0,0.4757153
img/18547.png,1,0,0.31882933
img/02518.png,0,0,0.11393707
img/04621.png,0,0,0.2322556
img/98543.png,1,0,0.30495635
img/85621.png,0,0,0.4050373
img/18367.png,0,0,0.3540355
img/84036.png,0,0,0.020250943
img/86417.png,1,0,0.21962142
img/92567.png,0,0,0.0036557175
img/63921.png,0,0,0.0028370747
img/72864.png,1,0,0.19439536
img/30586.png,0,0,0.037765056
img/83264.png,1,0,0.14836834
img/93041.png,0,0,0.13419904
img/97305.png,1,1,0.8746885
img/03568.png,0,0,0.09260946
img/07653.png,1,0,0.32572398
img/26397.png,0,0,0.081793234
img/03217.png,0,0,0.28700903
img/40618.png,0,0,0.15640727
img/67208.png,0,0,0.27080077
img/03798.png,0,0,0.088768885
img/12468.png,0,0,0.38490838
img/16842.png,0,0,0.35774547
img/68043.png,1,0,0.37124097
img/51807.png,0,1,0.5868311
img/78914.png,0,0,0.025029523
img/47950.png,0,1,0.9711109
img/95487.png,0,0,0.04606979
img/49260.png,0,1,0.5195155
img/20861.png,1,1,0.68778706
img/38914.png,0,0,0.016870415
img/47016.png,1,0,0.124046564
img/14389.png,1,1,0.94521815
img/35487.png,0,0,0.14836834
img/84150.png,0,1,0.610436
img/13809.png,1,0,0.03917166
img/50261.png,1,0,0.20871669
img/75286.png,1,0,0.24050157
img/64312.png,1,0,0.41363308
img/67103.png,1,0,0.4939049
img/18059.png,1,0,0.28700903
img/90643.png,0,0,0.0033528525
img/16749.png,0,1,0.5531457
img/37814.png,0,0,0.4530894
img/92046.png,0,0,0.23267546
img/90843.png,0,1,0.5652223
img/85237.png,0,0,0.08544581
img/98235.png,0,0,0.04950145
img/90267.png,0,0,0.07886571
img/48296.png,1,0,0.4461556
img/29174.png,0,0,0.018201986
img/65801.png,0,0,0.15768404
img/91763.png,1,0,0.28360912
img/94387.png,0,0,0.10689068
img/80947.png,1,1,0.57806015
img/78251.png,1,0,0.04606979
img/94738.png,0,0,0.02701136
img/57823.png,0,1,0.93742317
img/32415.png,0,0,0.01040635
img/05316.png,0,0,0.03917166
img/61085.png,0,0,0.30495635
img/27498.png,1,0,0.16503589
img/37160.png,0,0,0.36468062
img/18742.png,0,0,0.014024974
img/19243.png,0,0,0.008701556
img/54108.png,1,0,0.27080077
img/93528.png,1,1,0.51399314
img/78659.png,0,0,0.39624345
img/67082.png,0,0,0.48399624
img/64125.png,0,0,0.03704062
img/41296.png,0,1,0.91435647
img/53491.png,0,0,0.13981856
img/37692.png,0,0,0.43510965
img/36201.png,0,0,0.11697418
img/29054.png,1,1,0.5531457
img/06273.png,1,1,0.5818903
img/25061.png,1,0,0.4810488
img/20437.png,0,1,0.5636567
img/05439.png,0,1,0.51399314
img/34528.png,1,0,0.35774547
img/93541.png,0,1,0.5818903
img/16704.png,0,0,0.124046564
img/48792.png,0,0,0.03583795
img/07528.png,1,0,0.4686969
img/01268.png,0,0,0.004544804
img/83675.png,0,0,0.20018138
img/37198.png,0,0,0.0036331976
img/48670.png,0,0,0.24050161
img/09863.png,0,0,0.0041869115
img/97320.png,0,1,0.60051066
